Texte,source_fichier
"En ce sens, le réel ami est celui dont l'amitié résiste à nos doutes et à nos errements.",le_vrai_et_le_réel
Cet usage particulier des termes dans le langage courant cohabite cependant avec d'autres qui interdisent de les identifier absolument.,le_vrai_et_le_réel
"Je peux dire qu'il est vrai que deux et deux font quatre, mais je serais bien en peine d'en montrer la réalité : il faudrait que je puisse exhiber quelque chose qui, hors de ma représentation, corresponde à cette relation.",le_vrai_et_le_réel
"Le problème est que cette relation arithmétique n'est-elle même qu'une représentation - je pourrais certes montrer dans la réalité deux objets qui, joints à deux autres, feraient quatre objets, mais dans ce cas je substituerais à un jugement général portant sur des nombres un jugement particulier, portant sur certains objets du monde.",le_vrai_et_le_réel
Il faut donc préciser les concepts.,le_vrai_et_le_réel
Ce qui est réel se tient en-deçà des jugements que je porte sur lui ; il existe indépendamment de toute appréhension subjective.,le_vrai_et_le_réel
"La notion de vérité, elle, décrit au contraire une propriété de certains jugements.",le_vrai_et_le_réel
"Traditionnellement, la vérité est définie comme la conformité entre le jugement et la réalité, entre la pensée et la chose.",le_vrai_et_le_réel
"On voit immédiatement d'où vient la confusion du langage courant : la notion de vérité inclut celle de réalité ; elle exprime la plus petite distance possible entre ce que je pense et ce qui est, de telle sorte qu'on pourrait s'y tromper et prendre l'un pour l'autre.",le_vrai_et_le_réel
"Du fait de cette inclusion, c’est la possibilité même de la vérité qui apparaît comme problématique, à double titre.",le_vrai_et_le_réel
Le premier problème concerne la possibilité logique de la vérité : comment pourrait-on imaginer une relation de conformité entre le jugement et la réalité ?,le_vrai_et_le_réel
"La conformité est une relation qui présuppose l’homogénéité des termes : un jugement peut tout à fait être conforme à un autre jugement, une chose peut être conforme à une autre chose.",le_vrai_et_le_réel
Mais comment un jugement pourrait-il être conforme à une chose ?,le_vrai_et_le_réel
Le second problème est celui de la possibilité réelle de la vérité.,le_vrai_et_le_réel
"Pour qu’un jugement soit vrai, je suis censé attester de sa conformité avec une réalité qui existerait hors de lui.",le_vrai_et_le_réel
Mais comment savoir si ce que je considère comme le réel correspond effectivement à ce que je veux entendre par là ?,le_vrai_et_le_réel
"Parler du réel en lui-même ne présuppose-t-il pas une capacité à dépasser nos illusions, et donc à posséder déjà un certain concept de vérité ?",le_vrai_et_le_réel
"Mais comment est-ce possible, si la notion de vérité inclut déjà une référence à la notion de réalité ?",le_vrai_et_le_réel
"Pour répondre à ces questions, nous montrerons dans un premier temps que le concept de vérité n’a de sens qu’à la condition de refuser l’identification du réel au sensible.",le_vrai_et_le_réel
Nous tenterons ensuite de montrer que la question de la vérité exige l’élucidation des conditions subjectives par lesquelles nous accédons au monde extérieur.,le_vrai_et_le_réel
"Enfin, nous verrons en quel sens la vérité peut se comprendre d’abord comme valeur ; en ce sens, elle sera comprise comme un régime particulier d’interprétation du réel, au service de certains besoins vitaux.",le_vrai_et_le_réel
Qu'est-ce que le réel ?,le_vrai_et_le_réel
Il semble bien que le réel s’oppose à la fiction.,le_vrai_et_le_réel
Ce qui est fictif n'existe que dans mon propre esprit.,le_vrai_et_le_réel
"J’imagine la gare du Nord et je sais qu'elle n'est pas réellement là, parce qu'elle disparaîtra en tant qu' imagination quand je cesserai d'imaginer.",le_vrai_et_le_réel
"Il semble que le réel, au contraire, se définisse par ce que je peux toucher, voir, sentir, entendre, bref, ce qui est sensible et s’offre aussi bien à ma perception qu'à celle d'autrui.",le_vrai_et_le_réel
"Pourtant, si le réel s'identifie absolument au sensible, c'est le concept même de vérité qui devient impossible.",le_vrai_et_le_réel
Remarquons en effet que la vérité est une propriété de certains jugements.,le_vrai_et_le_réel
"Seul ce qui peut s'énoncer, par conséquent, est susceptible d'être vrai : toute vérité suppose une mise en mots et en discours.",le_vrai_et_le_réel
"Mais le sensible lui-même peut-il se dire, précisément en tant que sensible ?",le_vrai_et_le_réel
"C'est la question qu’affronte Hegel, dans le passage de la Phénoménologie de l'Esprit consacré à la certitude sensible.",le_vrai_et_le_réel
"Il fait nuit ; je veux exprimer la vérité de cette sensation, et je note quelque part : « maintenant, c'est la nuit ».",le_vrai_et_le_réel
Il suffit que j'attende quelques heures pour que ce qui m'apparaissait comme la plus certaine des vérités se manifeste pour ce qu'elle est en fait : une simple apparence de certitude.,le_vrai_et_le_réel
"Je voudrais consigner par le langage la vérité de mon expérience du monde, mais le langage est le milieu de l'universel (que signifie « maintenant » ?), alors que mon expérience sensible du monde est toujours fluente, chaotique, singulière.",le_vrai_et_le_réel
"Que le réel soit un flux insaisissable, c'était déjà l'opinion d'Héraclite, qui affirmait qu'on ne se baigne jamais deux fois dans le même fleuve - et Cratyle d'ajouter : non seulement le fleuve ne sera jamais identique à lui-même, mais toi qui t'y baigne tu auras aussi changé.",le_vrai_et_le_réel
"Dans ce contexte, vouloir exprimer par des jugements la vérité des choses semble bien illusoire, puisque les choses n'ont jamais la constance et la cohérence que présuppose la notion même de vérité.",le_vrai_et_le_réel
"La position héraclitéenne consiste à dire que puisque notre expérience du monde est toujours chaotique, c'est le réel lui-même qui doit être défini comme chaos.",le_vrai_et_le_réel
"Or, on peut tout à fait accepter la première proposition sans accepter la seconde.",le_vrai_et_le_réel
La question consiste à savoir si le réel se limite à l'expérience sensible que nous en avons.,le_vrai_et_le_réel
"Certes, l'image que nous nous faisons du réel est instable, parce qu'elle est construite par nos expériences, nos perceptions, nos désirs, et un tel monde ne pourrait être l'objet d'aucune vérité.",le_vrai_et_le_réel
Mais le fait que le sensible lui-même ne puisse être l'objet d'aucune vérité n’implique pas qu'aucune vérité ne soit possible à partir du sensible.,le_vrai_et_le_réel
C’est ce que veut mettre en lumière l’exemple du petit esclave du Ménon.,le_vrai_et_le_réel
Platon met en scène Socrate qui interroge un jeune esclave sans éducation : comment construire un carré qui puisse doubler la surface du premier ?,le_vrai_et_le_réel
"Le petit esclave propose une première réponse incorrecte (construire un carré de côté deux fois plus grand), et Socrate l’amène peu à peu à corriger son erreur (en construisant le nouveau carré sur la diagonale du premier).",le_vrai_et_le_réel
"La leçon platonicienne est claire : il y a une vérité à retrouver à partir du sensible, une vérité qui nous apparaît de façon éclatante dans les mathématiques.",le_vrai_et_le_réel
"Ce qui nous empêche d’accéder au vrai, c’est précisément le fait que nous soyons englués dans le sensible, pris dans l’inertie des apparences et de nos désirs.",le_vrai_et_le_réel
"La recherche de la vérité suppose de se détacher de ce que nous avons appris à prendre pour la réalité – un détachement qui est plutôt un arrachement, dans la mesure où il ne peut se faire sans efforts et sans l’aide d’un éducateur, comme veut l’être Socrate.",le_vrai_et_le_réel
"La mathématique est centrale comme premier geste d’arrachement, puisqu’elle nous permet de comprendre que le sensible a une vérité qu’il ne tient pas de lui-même ; il la tient d’un degré supérieur de réalité, que Platon appelle l’Idée.",le_vrai_et_le_réel
"La relation qu’établit Platon entre le vrai et le réel peut donc être exprimée comme suit : il existe quelque chose comme du savoir, qui se distingue des simples opinions.",le_vrai_et_le_réel
